"","Year","Quarter","Sector","Measure","Value","SE","Lower.CI","Upper.CI","date"
"8412",2018,2,"339","Change in product mix or specifications",36.7,"3.7",NA,NA,2018-04-01
"8413",2018,2,"339","Change in material input",10.5,"6.5",NA,NA,2018-04-01
"8414",2018,2,"339","Other (full capacity: current vs. prior quarter)",29.1,"3.9",NA,NA,2018-04-01
"8415",2018,2,"339","Not profitable to operate at full capacity",8.9,"D",NA,NA,2018-04-01
"8416",2018,2,"339","Insufficient supply of materials",1.8,"5.1",NA,NA,2018-04-01
"8417",2018,2,"339","Insufficient orders",70,"5",NA,NA,2018-04-01
"8418",2018,2,"339","Insufficient supply of labor",11.9,"2.7",NA,NA,2018-04-01
"8419",2018,2,"339","Lack of sufficient fuel or energy",0,"3.8",NA,NA,2018-04-01
"8420",2018,2,"339","Equipment limitations",1.8,"0",NA,NA,2018-04-01
"8421",2018,2,"339","Storage limitations",1.3,"4.8",NA,NA,2018-04-01
"8422",2018,2,"339","Logistics/transportation constraints",0.8,"2.7",NA,NA,2018-04-01
"8423",2018,2,"339","Sufficient inventory of finished goods",8,"4.3",NA,NA,2018-04-01
"8424",2018,2,"339","Strike or work stoppage",0,"0",NA,NA,2018-04-01
"8425",2018,2,"339","Seasonal operations",4.7,"D",NA,NA,2018-04-01
"8426",2018,2,"339","Environmental restrictions",0,"0",NA,NA,2018-04-01
"8427",2018,2,"339","Other (actual production less than full production)",11.6,"0",NA,NA,2018-04-01
"8428",2018,1,"All","Building capital expenditures",3,"0.8",NA,NA,2018-01-01
"8429",2018,1,"All","Machinery capital expenditures",11.4,"18.5",NA,NA,2018-01-01
"8430",2018,1,"All","Building retirements",NA,"0",NA,NA,2018-01-01
"8431",2018,1,"All","Machinery retirements",1.7,"10.2",NA,NA,2018-01-01
"8432",2018,1,"All","Price changed, product mix same",19.9,"D",NA,NA,2018-01-01
"8433",2018,1,"All","Revised estimation assumptions",11.9,"20.5",NA,NA,2018-01-01
"8434",2018,1,"All","Change in method of operation",5.7,"14.8",NA,NA,2018-01-01
"8435",2018,1,"All","Change in product mix or specifications",29.1,"0",NA,NA,2018-01-01
"8436",2018,1,"All","Change in material input",5.7,"15.8",NA,NA,2018-01-01
"8437",2018,1,"All","Other (full capacity: current vs. prior quarter)",38.2,"0",NA,NA,2018-01-01
"8438",2018,1,"All","Not profitable to operate at full capacity",9.7,"0",NA,NA,2018-01-01
"8439",2018,1,"All","Insufficient supply of materials",6.6,"1",NA,NA,2018-01-01
"8440",2018,1,"All","Insufficient orders",73.4,"4.9",NA,NA,2018-01-01
"8441",2018,1,"All","Insufficient supply of labor",17.1,"D",NA,NA,2018-01-01
"8442",2018,1,"All","Lack of sufficient fuel or energy",0.6,"15.2",NA,NA,2018-01-01
"8443",2018,1,"All","Equipment limitations",10.7,"0",NA,NA,2018-01-01
"8444",2018,1,"All","Storage limitations",5.2,"14.8",NA,NA,2018-01-01
"8445",2018,1,"All","Logistics/transportation constraints",1.9,"0",NA,NA,2018-01-01
"8446",2018,1,"All","Sufficient inventory of finished goods",4.8,"7.6",NA,NA,2018-01-01
"8447",2018,1,"All","Strike or work stoppage",NA,"0",NA,NA,2018-01-01
"8448",2018,1,"All","Seasonal operations",11.2,"D",NA,NA,2018-01-01
"8449",2018,1,"All","Environmental restrictions",1.3,"0",NA,NA,2018-01-01
"8450",2018,1,"All","Other (actual production less than full production)",8.6,"0",NA,NA,2018-01-01
"8451",2018,1,"311","Building capital expenditures",5.3,"4.7",NA,NA,2018-01-01
"8452",2018,1,"311","Machinery capital expenditures",12.5,"D",NA,NA,2018-01-01
"8453",2018,1,"311","Building retirements",0,"D",NA,NA,2018-01-01
"8454",2018,1,"311","Machinery retirements",2.7,"13.7",NA,NA,2018-01-01
"8455",2018,1,"311","Price changed, product mix same",25.2,"0",NA,NA,2018-01-01
"8456",2018,1,"311","Revised estimation assumptions",2.8,"13.5",NA,NA,2018-01-01
"8457",2018,1,"311","Change in method of operation",3.9,"7",NA,NA,2018-01-01
"8458",2018,1,"311","Change in product mix or specifications",25.1,"1.6",NA,NA,2018-01-01
"8459",2018,1,"311","Change in material input",3,"5.6",NA,NA,2018-01-01
"8460",2018,1,"311","Other (full capacity: current vs. prior quarter)",41.9,"4.9",NA,NA,2018-01-01
"8461",2018,1,"311","Not profitable to operate at full capacity",17.3,"0",NA,NA,2018-01-01
"8462",2018,1,"311","Insufficient supply of materials",8.9,"1.1",NA,NA,2018-01-01
"8463",2018,1,"311","Insufficient orders",52.1,"5.7",NA,NA,2018-01-01
"8464",2018,1,"311","Insufficient supply of labor",9.9,"D",NA,NA,2018-01-01
"8465",2018,1,"311","Lack of sufficient fuel or energy",NA,"0.9",NA,NA,2018-01-01
"8466",2018,1,"311","Equipment limitations",18.5,"0",NA,NA,2018-01-01
"8467",2018,1,"311","Storage limitations",16.1,"11.2",NA,NA,2018-01-01
"8468",2018,1,"311","Logistics/transportation constraints",5.3,"0",NA,NA,2018-01-01
"8469",2018,1,"311","Sufficient inventory of finished goods",14.1,"0.8",NA,NA,2018-01-01
"8470",2018,1,"311","Strike or work stoppage",0,"D",NA,NA,2018-01-01
"8471",2018,1,"311","Seasonal operations",20.4,"8.8",NA,NA,2018-01-01
"8472",2018,1,"311","Environmental restrictions",3.5,"0",NA,NA,2018-01-01
"8473",2018,1,"311","Other (actual production less than full production)",13.3,"D",NA,NA,2018-01-01
"8474",2018,1,"312","Building capital expenditures",0,"18.7",NA,NA,2018-01-01
"8475",2018,1,"312","Machinery capital expenditures",NA,"1.8",NA,NA,2018-01-01
"8476",2018,1,"312","Building retirements",0,"D",NA,NA,2018-01-01
"8477",2018,1,"312","Machinery retirements",0,"9.6",NA,NA,2018-01-01
"8478",2018,1,"312","Price changed, product mix same",1.2,"D",NA,NA,2018-01-01
"8479",2018,1,"312","Revised estimation assumptions",25.8,"3.8",NA,NA,2018-01-01
"8480",2018,1,"312","Change in method of operation",0,"10.4",NA,NA,2018-01-01
"8481",2018,1,"312","Change in product mix or specifications",19.5,"1.2",NA,NA,2018-01-01
"8482",2018,1,"312","Change in material input",NA,"11.7",NA,NA,2018-01-01
"8483",2018,1,"312","Other (full capacity: current vs. prior quarter)",53.9,"7.1",NA,NA,2018-01-01
"8484",2018,1,"312","Not profitable to operate at full capacity",17.2,"0",NA,NA,2018-01-01
"8485",2018,1,"312","Insufficient supply of materials",0,"D",NA,NA,2018-01-01
"8486",2018,1,"312","Insufficient orders",71.4,"0.6",NA,NA,2018-01-01
"8487",2018,1,"312","Insufficient supply of labor",0,"D",NA,NA,2018-01-01
"8488",2018,1,"312","Lack of sufficient fuel or energy",0,"D",NA,NA,2018-01-01
"8489",2018,1,"312","Equipment limitations",1.5,"0",NA,NA,2018-01-01
"8490",2018,1,"312","Storage limitations",5.3,"11.6",NA,NA,2018-01-01
"8491",2018,1,"312","Logistics/transportation constraints",NA,"0",NA,NA,2018-01-01
"8492",2018,1,"312","Sufficient inventory of finished goods",23.6,"D",NA,NA,2018-01-01
"8493",2018,1,"312","Strike or work stoppage",0,"0",NA,NA,2018-01-01
"8494",2018,1,"312","Seasonal operations",17.4,"D",NA,NA,2018-01-01
"8495",2018,1,"312","Environmental restrictions",0,"0",NA,NA,2018-01-01
"8496",2018,1,"312","Other (actual production less than full production)",8.7,"0",NA,NA,2018-01-01
"8497",2018,1,"313","Building capital expenditures",0,"17.3",NA,NA,2018-01-01
"8498",2018,1,"313","Machinery capital expenditures",NA,"17.5",NA,NA,2018-01-01
"8499",2018,1,"313","Building retirements",0,"0",NA,NA,2018-01-01
"8500",2018,1,"313","Machinery retirements",0,"17.7",NA,NA,2018-01-01
"8501",2018,1,"313","Price changed, product mix same",5,"D",NA,NA,2018-01-01
"8502",2018,1,"313","Revised estimation assumptions",NA,"15.7",NA,NA,2018-01-01
"8503",2018,1,"313","Change in method of operation",NA,"5.9",NA,NA,2018-01-01
"8504",2018,1,"313","Change in product mix or specifications",24.6,"0",NA,NA,2018-01-01
"8505",2018,1,"313","Change in material input",0,"5.9",NA,NA,2018-01-01
"8506",2018,1,"313","Other (full capacity: current vs. prior quarter)",75.2,"11.1",NA,NA,2018-01-01
"8507",2018,1,"313","Not profitable to operate at full capacity",10,"0",NA,NA,2018-01-01
"8508",2018,1,"313","Insufficient supply of materials",2.7,"1.8",NA,NA,2018-01-01
"8509",2018,1,"313","Insufficient orders",88.5,"1.4",NA,NA,2018-01-01
"8510",2018,1,"313","Insufficient supply of labor",8.3,"D",NA,NA,2018-01-01
"8511",2018,1,"313","Lack of sufficient fuel or energy",0,"0.5",NA,NA,2018-01-01
"8512",2018,1,"313","Equipment limitations",1.4,"0",NA,NA,2018-01-01
"8513",2018,1,"313","Storage limitations",5.9,"6",NA,NA,2018-01-01
"8514",2018,1,"313","Logistics/transportation constraints",NA,"D",NA,NA,2018-01-01
"8515",2018,1,"313","Sufficient inventory of finished goods",2,"D",NA,NA,2018-01-01
"8516",2018,1,"313","Strike or work stoppage",0,"D",NA,NA,2018-01-01
"8517",2018,1,"313","Seasonal operations",13.9,"D",NA,NA,2018-01-01
"8518",2018,1,"313","Environmental restrictions",0,"0",NA,NA,2018-01-01
"8519",2018,1,"313","Other (actual production less than full production)",2,"0",NA,NA,2018-01-01
"8520",2018,1,"314","Building capital expenditures",NA,"D",NA,NA,2018-01-01
"8521",2018,1,"314","Machinery capital expenditures",9,"D",NA,NA,2018-01-01
"8522",2018,1,"314","Building retirements",0,"0",NA,NA,2018-01-01
"8523",2018,1,"314","Machinery retirements",NA,"29",NA,NA,2018-01-01
"8524",2018,1,"314","Price changed, product mix same",24.6,"D",NA,NA,2018-01-01
"8525",2018,1,"314","Revised estimation assumptions",2.4,"D",NA,NA,2018-01-01
"8526",2018,1,"314","Change in method of operation",NA,"D",NA,NA,2018-01-01
"8527",2018,1,"314","Change in product mix or specifications",15.8,"D",NA,NA,2018-01-01
"8528",2018,1,"314","Change in material input",NA,"24.2",NA,NA,2018-01-01
"8529",2018,1,"314","Other (full capacity: current vs. prior quarter)",5,"3.6",NA,NA,2018-01-01
"8530",2018,1,"314","Not profitable to operate at full capacity",10.5,"0",NA,NA,2018-01-01
"8531",2018,1,"314","Insufficient supply of materials",1.7,"D",NA,NA,2018-01-01
"8532",2018,1,"314","Insufficient orders",82.3,"0",NA,NA,2018-01-01
"8533",2018,1,"314","Insufficient supply of labor",7.8,"0",NA,NA,2018-01-01
"8534",2018,1,"314","Lack of sufficient fuel or energy",0,"D",NA,NA,2018-01-01
"8535",2018,1,"314","Equipment limitations",NA,"0",NA,NA,2018-01-01
"8536",2018,1,"314","Storage limitations",1,"32.1",NA,NA,2018-01-01
"8537",2018,1,"314","Logistics/transportation constraints",NA,"0",NA,NA,2018-01-01
"8538",2018,1,"314","Sufficient inventory of finished goods",NA,"16.8",NA,NA,2018-01-01
"8539",2018,1,"314","Strike or work stoppage",0,"1.1",NA,NA,2018-01-01
"8540",2018,1,"314","Seasonal operations",14.2,"5.5",NA,NA,2018-01-01
"8541",2018,1,"314","Environmental restrictions",0,"0",NA,NA,2018-01-01
"8542",2018,1,"314","Other (actual production less than full production)",NA,"D",NA,NA,2018-01-01
"8543",2018,1,"315","Building capital expenditures",0,"9.5",NA,NA,2018-01-01
"8544",2018,1,"315","Machinery capital expenditures",NA,"5.8",NA,NA,2018-01-01
"8545",2018,1,"315","Building retirements",0,"0.7",NA,NA,2018-01-01
"8546",2018,1,"315","Machinery retirements",0,"7",NA,NA,2018-01-01
"8547",2018,1,"315","Price changed, product mix same",41.3,"1.9",NA,NA,2018-01-01
"8548",2018,1,"315","Revised estimation assumptions",29.3,"9.7",NA,NA,2018-01-01
"8549",2018,1,"315","Change in method of operation",0,"5.2",NA,NA,2018-01-01
"8550",2018,1,"315","Change in product mix or specifications",33.4,"4.3",NA,NA,2018-01-01
"8551",2018,1,"315","Change in material input",NA,"8",NA,NA,2018-01-01
"8552",2018,1,"315","Other (full capacity: current vs. prior quarter)",52.5,"3.6",NA,NA,2018-01-01
"8553",2018,1,"315","Not profitable to operate at full capacity",9.1,"0",NA,NA,2018-01-01
"8554",2018,1,"315","Insufficient supply of materials",0,"1.5",NA,NA,2018-01-01
"8555",2018,1,"315","Insufficient orders",90.5,"1.7",NA,NA,2018-01-01
"8556",2018,1,"315","Insufficient supply of labor",15.1,"2.2",NA,NA,2018-01-01
"8557",2018,1,"315","Lack of sufficient fuel or energy",0,"1.1",NA,NA,2018-01-01
"8558",2018,1,"315","Equipment limitations",2.9,"0",NA,NA,2018-01-01
"8559",2018,1,"315","Storage limitations",1.9,"6.3",NA,NA,2018-01-01
"8560",2018,1,"315","Logistics/transportation constraints",NA,"D",NA,NA,2018-01-01
"8561",2018,1,"315","Sufficient inventory of finished goods",1.2,"5.9",NA,NA,2018-01-01
"8562",2018,1,"315","Strike or work stoppage",0,"D",NA,NA,2018-01-01
"8563",2018,1,"315","Seasonal operations",6.2,"1.3",NA,NA,2018-01-01
"8564",2018,1,"315","Environmental restrictions",NA,"0",NA,NA,2018-01-01
"8565",2018,1,"315","Other (actual production less than full production)",NA,"1.4",NA,NA,2018-01-01
"8566",2018,1,"316","Building capital expenditures",NA,"7.8",NA,NA,2018-01-01
"8567",2018,1,"316","Machinery capital expenditures",NA,"D",NA,NA,2018-01-01
"8568",2018,1,"316","Building retirements",0,"4.9",NA,NA,2018-01-01
"8569",2018,1,"316","Machinery retirements",0,"11.9",NA,NA,2018-01-01
"8570",2018,1,"316","Price changed, product mix same",NA,"0.3",NA,NA,2018-01-01
"8571",2018,1,"316","Revised estimation assumptions",NA,"13.6",NA,NA,2018-01-01
"8572",2018,1,"316","Change in method of operation",0,"3.5",NA,NA,2018-01-01
"8573",2018,1,"316","Change in product mix or specifications",76.8,"1.3",NA,NA,2018-01-01
"8574",2018,1,"316","Change in material input",NA,"11.6",NA,NA,2018-01-01
"8575",2018,1,"316","Other (full capacity: current vs. prior quarter)",NA,"3.6",NA,NA,2018-01-01
"8576",2018,1,"316","Not profitable to operate at full capacity",NA,"0",NA,NA,2018-01-01
"8577",2018,1,"316","Insufficient supply of materials",NA,"6.6",NA,NA,2018-01-01
"8578",2018,1,"316","Insufficient orders",58.4,"2.7",NA,NA,2018-01-01
"8579",2018,1,"316","Insufficient supply of labor",4.1,"3.1",NA,NA,2018-01-01
"8580",2018,1,"316","Lack of sufficient fuel or energy",0,"9.3",NA,NA,2018-01-01
"8581",2018,1,"316","Equipment limitations",NA,"0",NA,NA,2018-01-01
"8582",2018,1,"316","Storage limitations",0,"10.2",NA,NA,2018-01-01
"8583",2018,1,"316","Logistics/transportation constraints",0,"0",NA,NA,2018-01-01
"8584",2018,1,"316","Sufficient inventory of finished goods",NA,"9.5",NA,NA,2018-01-01
"8585",2018,1,"316","Strike or work stoppage",0,"D",NA,NA,2018-01-01
"8586",2018,1,"316","Seasonal operations",35,"9.1",NA,NA,2018-01-01
"8587",2018,1,"316","Environmental restrictions",0,"0",NA,NA,2018-01-01
"8588",2018,1,"316","Other (actual production less than full production)",20.4,"7.7",NA,NA,2018-01-01
"8589",2018,1,"321","Building capital expenditures",1.2,"10",NA,NA,2018-01-01
"8590",2018,1,"321","Machinery capital expenditures",8.6,"8.1",NA,NA,2018-01-01
"8591",2018,1,"321","Building retirements",0,"9.1",NA,NA,2018-01-01
"8592",2018,1,"321","Machinery retirements",NA,"9.6",NA,NA,2018-01-01
"8593",2018,1,"321","Price changed, product mix same",40.1,"D",NA,NA,2018-01-01
"8594",2018,1,"321","Revised estimation assumptions",13.4,"11.6",NA,NA,2018-01-01
"8595",2018,1,"321","Change in method of operation",0.9,"D",NA,NA,2018-01-01
"8596",2018,1,"321","Change in product mix or specifications",16.5,"3.5",NA,NA,2018-01-01
"8597",2018,1,"321","Change in material input",3,"6.9",NA,NA,2018-01-01
"8598",2018,1,"321","Other (full capacity: current vs. prior quarter)",35.8,"5.9",NA,NA,2018-01-01
"8599",2018,1,"321","Not profitable to operate at full capacity",14.8,"0",NA,NA,2018-01-01
"8600",2018,1,"321","Insufficient supply of materials",11.5,"5.9",NA,NA,2018-01-01
"8601",2018,1,"321","Insufficient orders",54.8,"4.9",NA,NA,2018-01-01
"8602",2018,1,"321","Insufficient supply of labor",8.7,"0",NA,NA,2018-01-01
"8603",2018,1,"321","Lack of sufficient fuel or energy",0,"D",NA,NA,2018-01-01
"8604",2018,1,"321","Equipment limitations",2.8,"0",NA,NA,2018-01-01
"8605",2018,1,"321","Storage limitations",3.2,"6.8",NA,NA,2018-01-01
"8606",2018,1,"321","Logistics/transportation constraints",4.9,"0",NA,NA,2018-01-01
"8607",2018,1,"321","Sufficient inventory of finished goods",2.6,"4.9",NA,NA,2018-01-01
"8608",2018,1,"321","Strike or work stoppage",0,"D",NA,NA,2018-01-01
"8609",2018,1,"321","Seasonal operations",19.5,"15.3",NA,NA,2018-01-01
"8610",2018,1,"321","Environmental restrictions",NA,"0",NA,NA,2018-01-01
"8611",2018,1,"321","Other (actual production less than full production)",14.1,"D",NA,NA,2018-01-01
"8612",2018,1,"322","Building capital expenditures",NA,"18",NA,NA,2018-01-01
"8613",2018,1,"322","Machinery capital expenditures",2,"2.9",NA,NA,2018-01-01
"8614",2018,1,"322","Building retirements",0,"1.2",NA,NA,2018-01-01
"8615",2018,1,"322","Machinery retirements",2.3,"3",NA,NA,2018-01-01
"8616",2018,1,"322","Price changed, product mix same",21.5,"D",NA,NA,2018-01-01
"8617",2018,1,"322","Revised estimation assumptions",NA,"17.1",NA,NA,2018-01-01
"8618",2018,1,"322","Change in method of operation",6.3,"11.2",NA,NA,2018-01-01
"8619",2018,1,"322","Change in product mix or specifications",48.6,"3.4",NA,NA,2018-01-01
"8620",2018,1,"322","Change in material input",0.8,"13",NA,NA,2018-01-01
"8621",2018,1,"322","Other (full capacity: current vs. prior quarter)",35.6,"D",NA,NA,2018-01-01
"8622",2018,1,"322","Not profitable to operate at full capacity",8.7,"0",NA,NA,2018-01-01
"8623",2018,1,"322","Insufficient supply of materials",2.6,"12",NA,NA,2018-01-01
"8624",2018,1,"322","Insufficient orders",54,"D",NA,NA,2018-01-01
"8625",2018,1,"322","Insufficient supply of labor",6.5,"3.3",NA,NA,2018-01-01
"8626",2018,1,"322","Lack of sufficient fuel or energy",0,"2.1",NA,NA,2018-01-01
"8627",2018,1,"322","Equipment limitations",15.1,"0",NA,NA,2018-01-01
"8628",2018,1,"322","Storage limitations",5.4,"15.6",NA,NA,2018-01-01
"8629",2018,1,"322","Logistics/transportation constraints",4.4,"D",NA,NA,2018-01-01
"8630",2018,1,"322","Sufficient inventory of finished goods",12.1,"2.4",NA,NA,2018-01-01
"8631",2018,1,"322","Strike or work stoppage",0,"6.7",NA,NA,2018-01-01
"8632",2018,1,"322","Seasonal operations",24.5,"5",NA,NA,2018-01-01
"8633",2018,1,"322","Environmental restrictions",0,"D",NA,NA,2018-01-01
"8634",2018,1,"322","Other (actual production less than full production)",16.2,"D",NA,NA,2018-01-01
"8635",2018,1,"323","Building capital expenditures",NA,"7.4",NA,NA,2018-01-01
"8636",2018,1,"323","Machinery capital expenditures",18.1,"2.3",NA,NA,2018-01-01
"8637",2018,1,"323","Building retirements",0,"4.8",NA,NA,2018-01-01
"8638",2018,1,"323","Machinery retirements",11.1,"8.4",NA,NA,2018-01-01
"8639",2018,1,"323","Price changed, product mix same",23.2,"6.1",NA,NA,2018-01-01
"8640",2018,1,"323","Revised estimation assumptions",14.5,"7.6",NA,NA,2018-01-01
"8641",2018,1,"323","Change in method of operation",16.6,"2.2",NA,NA,2018-01-01
"8642",2018,1,"323","Change in product mix or specifications",25.5,"3.1",NA,NA,2018-01-01
"8643",2018,1,"323","Change in material input",NA,"5.6",NA,NA,2018-01-01
"8644",2018,1,"323","Other (full capacity: current vs. prior quarter)",41.3,"1.4",NA,NA,2018-01-01
"8645",2018,1,"323","Not profitable to operate at full capacity",NA,"2.3",NA,NA,2018-01-01
"8646",2018,1,"323","Insufficient supply of materials",3.6,"4.8",NA,NA,2018-01-01
"8647",2018,1,"323","Insufficient orders",80.5,"1.9",NA,NA,2018-01-01
"8648",2018,1,"323","Insufficient supply of labor",12.8,"1.2",NA,NA,2018-01-01
"8649",2018,1,"323","Lack of sufficient fuel or energy",0,"3.2",NA,NA,2018-01-01
"8650",2018,1,"323","Equipment limitations",12.4,"0",NA,NA,2018-01-01
"8651",2018,1,"323","Storage limitations",7,"3.2",NA,NA,2018-01-01
"8652",2018,1,"323","Logistics/transportation constraints",0,"0.7",NA,NA,2018-01-01
"8653",2018,1,"323","Sufficient inventory of finished goods",NA,"5.3",NA,NA,2018-01-01
"8654",2018,1,"323","Strike or work stoppage",0,"0.1",NA,NA,2018-01-01
"8655",2018,1,"323","Seasonal operations",17.5,"3.5",NA,NA,2018-01-01
"8656",2018,1,"323","Environmental restrictions",0,"0",NA,NA,2018-01-01
"8657",2018,1,"323","Other (actual production less than full production)",8.3,"D",NA,NA,2018-01-01
"8658",2018,1,"324","Building capital expenditures",NA,"6.8",NA,NA,2018-01-01
