Date of data,Commodity code,Commodity,Trading partner code,Trading partner,US dollar
201907,8542,Electronic integrated circuits.,142,China,"3,318,659,542"
201907,8542,Electronic integrated circuits.,143,"Taiwan,China","8,539,545,762"
201907,8542,Electronic integrated circuits.,144,Timor-Leste,250
201907,8542,Electronic integrated circuits.,146,Kyrgyzstan,12
201907,8542,Electronic integrated circuits.,148,Turkmenistan,925
201907,8542,Electronic integrated circuits.,206,Cameroon,165
201907,8542,Electronic integrated circuits.,219,Gambia,"2,403"
201907,8542,Electronic integrated circuits.,227,Madagascar,"1,400"
201907,8542,Electronic integrated circuits.,228,Malawi,640
201907,8542,Electronic integrated circuits.,230,Mauritania,83
201907,8542,Electronic integrated circuits.,232,Morocco,"10,225,263"
201907,8542,Electronic integrated circuits.,234,Namibia,"5,888"
201907,8542,Electronic integrated circuits.,238,Rwanda,"1,449"
201907,8542,Electronic integrated circuits.,240,Senegal,25
201907,8542,Electronic integrated circuits.,244,South Africa,"34,223"
201907,8542,Electronic integrated circuits.,249,Tunisia,"11,781"
201907,8542,Electronic integrated circuits.,301,Belgium,"370,115"
201907,8542,Electronic integrated circuits.,302,Denmark,"260,708"
201907,8542,Electronic integrated circuits.,303,United Kingdom,"3,319,606"
201907,8542,Electronic integrated circuits.,304,Germany,"126,439,643"
201907,8542,Electronic integrated circuits.,305,France,"58,906,335"
201907,8542,Electronic integrated circuits.,306,Ireland,"506,327,450"
201907,8542,Electronic integrated circuits.,307,Italy,"2,880,741"
201907,8542,Electronic integrated circuits.,309,Netherlands,"5,229,195"
201907,8542,Electronic integrated circuits.,310,Greece,"11,341"
201907,8542,Electronic integrated circuits.,311,Portugal,"21,399,488"
201907,8542,Electronic integrated circuits.,312,Spain,"66,078"
201907,8542,Electronic integrated circuits.,314,Andorra,643
201907,8542,Electronic integrated circuits.,315,Austria,"12,770,071"
201907,8542,Electronic integrated circuits.,316,Bulgaria,"122,939"
201907,8542,Electronic integrated circuits.,318,Finland,"2,765,464"
201907,8542,Electronic integrated circuits.,321,Hungary,"5,624,598"
201907,8542,Electronic integrated circuits.,323,Liechtenstein,"5,056"
201907,8542,Electronic integrated circuits.,324,Malta,"17,793,022"
201907,8542,Electronic integrated circuits.,325,Monaco,"9,365"
201907,8542,Electronic integrated circuits.,326,Norway,"2,796,991"
201907,8542,Electronic integrated circuits.,327,Poland,"1,140"
201907,8542,Electronic integrated circuits.,330,Sweden,"3,824,271"
201907,8542,Electronic integrated circuits.,331,Switzerland,"7,940,977"
201907,8542,Electronic integrated circuits.,334,Estonia,"29,583"
201907,8542,Electronic integrated circuits.,335,Latvia,"1,708"
201907,8542,Electronic integrated circuits.,336,Lithuania,"37,556"
201907,8542,Electronic integrated circuits.,340,Belarus,"620,021"
201907,8542,Electronic integrated circuits.,344,Russia,"807,389"
201907,8542,Electronic integrated circuits.,350,Slovenia,"155,857"
201907,8542,Electronic integrated circuits.,351,Croatia,"4,549"
201907,8542,Electronic integrated circuits.,352,"Czechia(Czech Republic)","1,464,852"
201907,8542,Electronic integrated circuits.,353,Slovakia,"23,176"
201907,8542,Electronic integrated circuits.,359,Montenegro,"4,131"
201907,8542,Electronic integrated circuits.,402,Argentina,16
201907,8542,Electronic integrated circuits.,410,Brazil,"37,501"
201907,8542,Electronic integrated circuits.,411,Cayman Islands,"5,094"
201907,8542,Electronic integrated circuits.,412,Chile,270
201907,8542,Electronic integrated circuits.,415,Costa Rica,"357,082"
201907,8542,Electronic integrated circuits.,421,Grenada,41
201907,8542,Electronic integrated circuits.,429,Mexico,"176,679,509"
201907,8542,Electronic integrated circuits.,432,Panama,700
201907,8542,Electronic integrated circuits.,435,Puerto Rico,"1,252"
201907,8542,Electronic integrated circuits.,438,Saint Martin (French Part),23
201907,8542,Electronic integrated circuits.,440,El Salvador,"11,942"
201907,8542,Electronic integrated circuits.,449,Bonaire Sint Eustatius and Saba,556
201907,8542,Electronic integrated circuits.,501,Canada,"14,813,839"
201907,8542,Electronic integrated circuits.,502,United States,"1,079,665,282"
201907,8542,Electronic integrated circuits.,601,Australia,"105,216"
201907,8542,Electronic integrated circuits.,609,New Zealand,"568,597"
201907,8542,Electronic integrated circuits.,701,"Countries(Territories)Unknown","8,592,459"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",110,"Hong Kong,China","2,403,757"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",111,India,"21,669"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",112,Indonesia,435
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",115,Israel,"1,827,776"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",116,Japan,"785,149,327"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",122,Malaysia,"37,927,231"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",129,Philippines,"543,609"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",132,Singapore,"239,794,081"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",133,Republic of Korea,"324,642,422"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",134,Sri Lanka,"15,272"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",136,Thailand,"345,269"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",141,Viet Nam,"4,108,249"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",142,China,"20,781,482"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",143,"Taiwan,China","232,429,743"
201908,8486,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in Note 9 (C) to this Chapter; parts and accessories.",220,Ghana,50
