"","I_COMMODITY","value","tariff_val","effective_tariff","round_tariff","I_COMMODITY_LDESC"
"1093","3810",NA,NA,NA,NA,"PICKLING PREPARATIONS FOR METAL SURFACES; SOLDERING, BRAZING OR WELDING FLUXES, POWDERS AND PASTES ETC.; CORES OR COATINGS FOR WELDING ELECTRODES ETC."
"1094","3813",NA,NA,NA,NA,"PREPARATIONS AND CHARGES FOR FIRE-EXTINGUISHERS; CHARGED FIRE-EXTINGUISHNG GRENADES"
"1095","3816",NA,NA,NA,NA,"REFRACTORY CEMENTS, MORTARTS, CONCRETES AND SIMILAR COMPOSITIONS, OTHER THAN PRODUCTS OF HEADING 3801"
"1096","3817",NA,NA,NA,NA,"MIXED ALKYLBENZENES AND MIXED ALKYLNAPHTHALENES NESOI"
"1097","3825",NA,NA,NA,NA,"RESIDUAL PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES, NESOI; MUNICIPAL WASTE; SEWAGE SLUDGE; OTHER WASTE SPECIFIED IN NOTE 6 TO THIS CHAPTER"
"1098","3826",NA,NA,NA,NA,"BIODIESEL AND MIXTURES THEREOF, NOT CONTAINING OR CONTAINING LESS THAN 70% BY WEIGHT OF PETROLEUM OILS OR OILS OBTAINED FROM BITUMINOUS MINERALS"
"1099","3914",NA,NA,NA,NA,"ION-EXCHANGERS BASED ON POLYMERS OF NATURAL OR SYNTHETIC PLASTICS MATERIALS, IN PRIMARY FORMS"
"1100","3915",NA,NA,NA,NA,"WASTE, PARINGS AND SCRAP, OF PLASTICS"
"1101","0701",NA,NA,NA,NA,"POTATOES (OTHER THAN SWEET POTATOES), FRESH OR CHILLED"
"1102","0702",NA,NA,NA,NA,"TOMATOES, FRESH OR CHILLED"
"1103","0703",NA,NA,NA,NA,"ONIONS, SHALLOTS, GARLIC, LEEKS AND OTHER ALLIACEOUS VEGETABLES, FRESH OR CHILLED"
"1104","0704",NA,NA,NA,NA,"CABBAGES, CAULIFLOWER, KOHLRABI, KALE AND SIMILAR EDIBLE BRASSICAS, FRESH OR CHILLED"
"1105","0705",NA,NA,NA,NA,"LETTUCE (LACTUCA SATIVA) AND CHICORY (CICHORIUM SPP.), FRESH OR CHILLED"
"1106","0707",NA,NA,NA,NA,"CUCUMBERS AND GHERKINS, FRESH OR CHILLED"
"1107","0708",NA,NA,NA,NA,"LEGUMINOUS VEGETABLES, SHELLED OR UNSHELLED, FRESH OR CHILLED"
"1108","0714",NA,NA,NA,NA,"CASSAVA (MANIOC), ARROWROOT, SALEP, JERUSALEM ARTICHOKES, SWEET POTATOES AND SIMILAR ROOTS ETC. (HIGH STARCH ETC. CONTENT), FRESH OR DRIED; SAGO PITH"
"1109","0801",NA,NA,NA,NA,"COCONUTS, BRAZIL NUTS AND CASHEW NUTS, FRESH OR DRIED"
"1110","0803",NA,NA,NA,NA,"BANANAS, INCLUDING PLANTAINS, FRESH OR DRIED"
"1111","0806",NA,NA,NA,NA,"GRAPES, FRESH OR DRIED"
"1112","0807",NA,NA,NA,NA,"MELONS (INCLUDING WATERMELONS) AND PAPAYAS (PAPAWS), FRESH"
"1113","0808",NA,NA,NA,NA,"APPLES, PEARS AND QUINCES, FRESH"
"1114","0809",NA,NA,NA,NA,"APRICOTS, CHERRIES, PEACHES (INCLUDING NECTARINES), PLUMS (INCLUDING PRUNE PLUMS) AND SLOES, FRESH"
"1115","0811",NA,NA,NA,NA,"FRUIT AND NUTS (UNCOOKED OR COOKED BY STEAM OR BOILING WATER), WHETHER NOT SWEETENED, FROZEN"
"1116","0812",NA,NA,NA,NA,"FRUIT AND NUTS PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION"
"1117","0814",NA,NA,NA,NA,"PEEL OF CITRUS FRUIT OR MELONS (INCLUDING WATERMELONS), FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED"
"1118","0903",NA,NA,NA,NA,"MATE"
"1119","0907",NA,NA,NA,NA,"CLOVES (WHOLE FRUIT, CLOVES AND STEMS)"
"1120","1002",NA,NA,NA,NA,"RYE"
"1121","1003",NA,NA,NA,NA,"BARLEY"
"1122","1004",NA,NA,NA,NA,"OATS"
"1123","1007",NA,NA,NA,NA,"GRAIN SORGHUM"
"1124","1105",NA,NA,NA,NA,"FLOUR, MEAL FLAKES, GRANULES AND PELLETS OF POTATOES"
"1125","1107",NA,NA,NA,NA,"MALT, WHETHER OR NOT ROASTED"
"1126","1201",NA,NA,NA,NA,"SOYBEANS, WHETHER OR NOT BROKEN"
"1127","1202",NA,NA,NA,NA,"PEANUTS (GROUND-NUTS), NOT ROASTED OR OTHERWISE COOKED, WHETHER OR NOT SHELLED OR BROKEN"
"1128","1208",NA,NA,NA,NA,"FLOURS AND MEALS OF OIL SEEDS OR OLEAGINOUS FRUITS, OTHER THAN THOSE OF MUSTARD"
"1129","1210",NA,NA,NA,NA,"HOP CONES, FRESH OR DRIED, WHETHER OR NOT GROUND, POWDERED OR IN THE FORM OF PELLETS; LUPULIN"
"1130","1213",NA,NA,NA,NA,"CEREAL STRAW AND HUSKS, UNPREPARED, WHETHER OR NOT CHOPPED, GROUND, PRESSED OR IN THE FORM OF PELLETS"
"1131","1214",NA,NA,NA,NA,"RUTABAGAS (SWEDES), MANGOLDS, HAY, ALFALFA (LUCERNE), CLOVER, FORAGE KALE, LUPINES AND SIMILAR FORAGE PRODUCTS, WHETHER OR NOT IN THE FORM OF PELLETS"
"1132","1301",NA,NA,NA,NA,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND BALSAMS"
"1133","1401",NA,NA,NA,NA,"VEGETABLE MATERIALS USED PRIMARILY FOR PLAITING, INCLUDING BAMBOOS, RATTANS, REEDS, RUSHES, OSIER, RAFFIA, PROCESSED CEREAL STRAW AND LIME BARK"
"1134","1501",NA,NA,NA,NA,"PIG FAT (INCLUDING LARD) AND POULTRY FAT, OTHER THAN OF HEADING 0209 OR 1503"
"1135","1503",NA,NA,NA,NA,"LARD STEARIN, LARD OIL, OLEOSTEARIN, OLEO-OIL AND TALLOW OIL, NOT EMULSIFIED OR MIXED OR OTHERWISE PREPARED"
"1136","1504",NA,NA,NA,NA,"FATS AND OILS AND THEIR FRACTIONS, OF FISH OR MARINE MAMMALS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED"
"1137","1506",NA,NA,NA,NA,"ANIMAL FATS AND OILS AND THEIR FRACTIONS, NESOI, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED"
"1138","1507",NA,NA,NA,NA,"SOYBEAN OIL AND ITS FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED"
"1139","1508",NA,NA,NA,NA,"PEANUT (GROUND-NUT) OIL AND ITS FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED"
"1140","1510",NA,NA,NA,NA,"OLIVE-RESIDUE OIL AND BLENDS OF OLIVE OIL AND OIL-RESIDUE OIL, NOT CHEMICALLY MODIFIED"
"1141","1512",NA,NA,NA,NA,"SUNFLOWER-SEED, SAFFLOWER OR COTTONSEED OIL, AND THEIR FRACTIONS, WHETHER OR NOT REFINED, BUT NOT CHEMICALLY MODIFIED"
"1142","1516",NA,NA,NA,NA,"ANIMAL, VEG, MICROBIAL FATS AND OILS AND THEIR FRACTIONS, PARTLY OR WHOLLY HYDROGENATED, INTER-ESTERIFIED, RE-ESTERIFIED OR ELAIDINIZED, NT FURTH PREP"
"1143","1520",NA,NA,NA,NA,"GLYCEROL (GLYCERINE), WHETHER OR NOT PURE; GLYCEROL WATERS AND GLYCEROL LYES"
"1144","1521",NA,NA,NA,NA,"VEGETABLE WAXES (OTHER THAN TRIGLYCERIDES), BEESWAX, OTHER INSECT WAXES AND SPERMACETI, WHETHER OR NOT REFINED OR COLORED"
"1145","1522",NA,NA,NA,NA,"DEGRAS; RESIDUES RESULTING FROM THE TREATMENT OF FATTY SUBSTANCES OR ANIMAL OR VEGETABLE WAXES"
"1146","1601",NA,NA,NA,NA,"SAUSAGES AND SIMILAR PRODUCTS, OF MEAT, MEAT OFFAL, BLOOD OR INSECTS; FOOD PREPARATIONS BASED ON THESE PRODUCTS"
"1147","1603",NA,NA,NA,NA,"EXTRACTS AND JUICES OF MEAT, FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"1148","1605",NA,NA,NA,NA,"CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, PREPARED OR PRESERVED"
"1149","1703",NA,NA,NA,NA,"MOLASSES RESULTING FROM THE EXTRACTION OR REFINING OF SUGAR"
"1150","1801",NA,NA,NA,NA,"COCOA BEANS, WHOLE OR BROKEN, RAW OR ROASTED"
"1151","1802",NA,NA,NA,NA,"COCOA SHELLS, HUSKS, SKINS AND OTHER COCOA WASTE"
"1152","1804",NA,NA,NA,NA,"COCOA BUTTER, FAT AND OIL"
"1153","2206",NA,NA,NA,NA,"FERMENTED BEVERAGES, NESOI (INCLUD CIDER, PERRY & MEAD); MIXTURES OF FERMENTED BEVERAGES & MIXTURES OF FERMNTD BEVERAGES & NON-ALCOHOL BEVERAGES NESOI"
"1154","2207",NA,NA,NA,NA,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF 80% VOL. OR HIGHER; ETHYL ALCOHOL AND OTHER SPIRITS, DENATURED, OF ANY STRENGTH"
"1155","2301",NA,NA,NA,NA,"FLOURS, MEALS AND PELLETS, OF MEAT OR MEAT OFFAL, OF FISH OR OF CRUSTACEANS ETC., UNFIT FOR HUMAN CONSUMPTION; GREAVES (CRACKLINGS)"
"1156","2302",NA,NA,NA,NA,"BRAN, SHARPS AND OTHER RESIDUES (IN PELLETS OR NOT), DERIVED FROM THE SIFTING, MILLING OR OTHER WORKING OF CEREALS OR LEGUMINOUS PLANTS"
"1157","2303",NA,NA,NA,NA,"RESIDUES OF STARCH MANUFACTURE AND OTHER RESIDUES AND WASTE OF SUGAR MANUFACTURE, BREWING OR DISTILLING DREGS AND WASTE, WHETHER OR NOT IN PELLETS"
"1158","2304",NA,NA,NA,NA,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS"
"1159","2305",NA,NA,NA,NA,"PEANUT (GROUND-NUT) OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF PEANUT (GROUND-NUT) OIL, WHETHER OR NOT GROUND OR IN PELLETS"
"1160","2306",NA,NA,NA,NA,"OILCAKE AND OTHER SOLID RESIDUES (IN PELLETS OR NOT), RESULTING FROM THE EXTRACTION OF VEGETABLE FATS OR OILS (EXCEPT FROM SOYBEANS OR PEANUTS), NESOI"
"1161","2307",NA,NA,NA,NA,"WINE LEES; ARGOL"
"1162","2308",NA,NA,NA,NA,"VEGETABLE MATERIALS AND WASTE, VEGETABLE RESIDUES AND BY-PRODUCTS (IN PELLETS OR NOT), USED IN ANIMAL FEEDING, NESOI"
"1163","2401",NA,NA,NA,NA,"TOBACCO, UNMANUFACTURED (WHETHER OR NOT THRESHED OR SIMILARLY PROCESSED); TOBACCO REFUSE"
"1164","2402",NA,NA,NA,NA,"CIGARS, CHEROOTS, CIGARILLOS AND CIGARETTES, OF TOBACCO OR OF TOBACCO SUBSTITUTES"
"1165","2403",NA,NA,NA,NA,"TOBACCO AND TOBACCO SUBSTITUTE MANUFACTURES, NESOI; HOMOGENIZED OR RECONSTITUTED TOBACCO; TOBACCO EXTRACTS AND ESSENCES"
"1166","2404",NA,NA,NA,NA,"PROD CONT TOBACCO, RECONST TOBACCO, TOBACCO / NICOTINE SUB, FOR INHALATION W/O COMBUST; NICOTINE-CONTAIN PROD FOR NICOTINE INTAKE INTO THE HUMAN BODY"
"1167","2502",NA,NA,NA,NA,"UNROASTED IRON PYRITES"
"1168","2503",NA,NA,NA,NA,"SULFUR OF ALL KINDS, OTHER THAN SUBLIMED SULFUR, PRECIPITATED SULFUR AND COLLOIDAL SULFUR"
"1169","2504",NA,NA,NA,NA,"NATURAL GRAPHITE"
"1170","2507",NA,NA,NA,NA,"KAOLIN AND OTHER KAOLINIC CLAYS, WHETHER OR NOT CALCINED"
"1171","2509",NA,NA,NA,NA,"CHALK"
"1172","2510",NA,NA,NA,NA,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINUM CALCIUM PHOSPHATES AND PHOSPHATIC CHALK"
"1173","2511",NA,NA,NA,NA,"NATURAL BARIUM SULFATE (BARYTES); NATURAL BARIUM CARBONATE (WITHERITE), WHETHER OR NOT CALCINED (OTHER THAN BARIUM OXIDE OF HEADING 2816)"
"1174","2512",NA,NA,NA,NA,"SILICEOUS FOSSIL MEALS (INCLUDING KIESELGUHR, TRIPOLITE AND DIATOMITE) AND SIMILAR SILICEOUS EARTHS, OF AN APPARENT SPECIFIC GRAVITY OF 1 OR LESS"
"1175","2513",NA,NA,NA,NA,"PUMICE; EMERY; NATURAL CORUNDUM, NATURAL GARNET AND OTHER NATURAL ABRASIVES, WHETHER OR NOT HEAT-TREATED"
"1176","2514",NA,NA,NA,NA,"SLATE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT, BY SAWING ETC. INTO BLOCKS OR SLABS OF RECTANGULAR OR SQUARE SHAPE"
"1177","2515",NA,NA,NA,NA,"MARBLE, TRAVERTINE AND OTHER CALCAREOUS BUILDING ETC. STONE OF AN APPARENT SPECIFIC GRAVITY OF 2.5 OR MORE, AND ALABASTER ROUGHLY SHAPED ETC. OR CUT"
"1178","2516",NA,NA,NA,NA,"GRANITE, PORPHYRY, BASALT, SANDSTONE AND OTHER BUILDING ETC. STONE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT BY SAWING ETC."
"1179","2518",NA,NA,NA,NA,"DOLOMITE, WHETHER OR NOT CALCINED OR SINTERED, INCLUDING DOLOMITE ROUGHLY TRIMMED OR MERELY CUT INTO BLOCKS OR SLABS OF A RECTANGULAR INC SQUARE SHAPE"
"1180","2521",NA,NA,NA,NA,"LIMESTONE FLUX; LIMESTONE AND OTHER CALCAREOUS STONE, OF A KIND USED FOR THE MANUFACTURE OF LIME OR CEMENT (OR FOR SOIL IMPROVEMENT)"
"1181","2523",NA,NA,NA,NA,"PORTLAND CEMENT, ALUMINOUS CEMENT, SLAG CEMENT, SUPERSULFATE CEMENT AND SIMILAR HYDRAULIC CEMENTS"
"1182","2524",NA,NA,NA,NA,"ASBESTOS"
"1183","2525",NA,NA,NA,NA,"MICA, INCLUDING SPLITTINGS; MICA WASTE"
"1184","2526",NA,NA,NA,NA,"NATURAL STEATITE, WHETHER OR NOT ROUGHLY TRIMMED OR MERELY CUT INTO BLOCKS OR SLABS OF RECTANGULAR OR SQUARE SHAPE; TALC"
"1185","2528",NA,NA,NA,NA,"NATURAL BORATES AND CONCENTRATES THEREOF (NOT BORATES SEPARATED FROM NATURAL BRINE); NATURAL BORIC ACID WITH NOT OVER 85% H3B03, BASED ON DRY WEIGHT"
"1186","2529",NA,NA,NA,NA,"FELDSPAR; LEUCITE; NEPHELINE AND NEPHELINE SYENITE; FLUORSPAR"
"1187","2601",NA,NA,NA,NA,"IRON ORES AND CONCENTRATES, INCLUDING ROASTED IRON PYRITES"
"1188","2603",NA,NA,NA,NA,"COPPER ORES AND CONCENTRATES"
"1189","2604",NA,NA,NA,NA,"NICKEL ORES AND CONCENTRATES"
"1190","2605",NA,NA,NA,NA,"COBALT ORES AND CONCENTRATES"
"1191","2606",NA,NA,NA,NA,"ALUMINUM ORES AND CONCENTRATES"
"1192","2607",NA,NA,NA,NA,"LEAD ORES AND CONCENTRATES"
"1193","2608",NA,NA,NA,NA,"ZINC ORES AND CONCENTRATES"
"1194","2609",NA,NA,NA,NA,"TIN ORES AND CONCENTRATES"
"1195","2610",NA,NA,NA,NA,"CHROMIUM ORES AND CONCENTRATES"
"1196","2611",NA,NA,NA,NA,"TUNGSTEN ORES AND CONCENTRATES"
"1197","2612",NA,NA,NA,NA,"URANIUM OR THORIUM ORES AND CONCENTRATES"
"1198","2613",NA,NA,NA,NA,"MOLYBDENUM ORES AND CONCENTRATES"
"1199","2614",NA,NA,NA,NA,"TITANIUM ORES AND CONCENTRATES"
"1200","2615",NA,NA,NA,NA,"NIOBIUM, TANTALUM, VANADIUM OR ZIRCONIUM ORES AND CONCENTRATES"
"1201","2616",NA,NA,NA,NA,"PRECIOUS METAL ORES AND CONCENTRATES"
"1202","2617",NA,NA,NA,NA,"ORES AND CONCENTRATES NESOI"
"1203","2618",NA,NA,NA,NA,"GRANULATED SLAG (SLAG SAND) FROM IRON OR STEEL MANUFACTURE"
"1204","2619",NA,NA,NA,NA,"SLAG, DROSS (OTHER THAN GRANULATED SLAG), SCALINGS AND OTHER WASTE FROM THE MANUFACTURE OF IRON OR STEEL"
"1205","2620",NA,NA,NA,NA,"ASH AND RESIDUES (EXCEPT FROM IRON OR STEEL MANUFACTURE) CONTAINING ARSENIC, METALS OR THEIR COMPOUNDS"
"1206","2621",NA,NA,NA,NA,"ASH AND SLAG NESOI, INCLUDING SEAWEED ASH (KELP); ASH AND RESIDUES FROM THE INCINERATION OF MUNICIPAL WASTE"
"1207","2701",NA,NA,NA,NA,"COAL; BRIQUETTES, OVOIDS AND SIMILAR SOLID FUELS MANUFACTURED FROM COAL"
"1208","2702",NA,NA,NA,NA,"LIGNITE, WHETHER OR NOT AGGLOMERATED, EXCLUDING JET"
"1209","2704",NA,NA,NA,NA,"COKE AND SEMICOKE OF COAL, OF LIGNITE OR OF PEAT, WHETHER OR NOT AGGLOMERATED; RETORT CARBON"
"1210","2706",NA,NA,NA,NA,"MINERAL TARS, INCLUDING RECONSTITUTED TARS"
"1211","2708",NA,NA,NA,NA,"PITCH AND PITCH COKE, OBTAINED FROM COAL TAR OR FROM OTHER MINERAL TARS"
"1212","2709",NA,NA,NA,NA,"PETROLEUM OILS AND OILS FROM BITUMINOUS MINERALS, CRUDE"
"1213","2711",NA,NA,NA,NA,"PETROLEUM GASES AND OTHER GASEOUS HYDROCARBONS"
"1214","2712",NA,NA,NA,NA,"PETROLEUM JELLY; PARAFFIN WAX, MICROCRYSTALLINE PETROLEUM WAX, SLACK WAX, OTHER MINERAL WAXES, AND SIMILAR PRODUCTS"
"1215","2713",NA,NA,NA,NA,"PETROLEUM COKE, PETROLEUM BITUMEN AND RESIDUES OF PETROLEUM OILS OR OF OILS OBTAINED FROM BITUMINOUS MINERALS"
"1216","2714",NA,NA,NA,NA,"BITUMEN AND ASPHALT, NATURAL; BITUMINOUS OR OIL SHALE AND TAR SANDS; ASPHALTITES AND ASPHALTIC ROCKS"
"1217","2715",NA,NA,NA,NA,"BITUMINOUS MIXTURES BASED ON NATURAL ASPHALT, NATURAL BITUMEN, PETROLEUM BITUMEN, MINERAL TAR OR MINERAL TAR PITCH"
"1218","2716",NA,NA,NA,NA,"ELECTRICAL ENERGY"
"1219","2802",NA,NA,NA,NA,"SULFUR, SUBLIMED OR PRECIPITATED; COLLODIAL SULFUR"
"1220","2803",NA,NA,NA,NA,"CARBON, NESOI (INCLUDING CARBON BLACK)"
"1221","2805",NA,NA,NA,NA,"ALKALI OR ALKALINE-EARTH METALS; RARE-EARTH METALS, SCANDIUM AND YTTRIUM, WHETHER OR NOT INTERMIXED OR INTERALLOYED; MERCURY"
"1222","2807",NA,NA,NA,NA,"SULFURIC ACID; OLEUM"
"1223","2808",NA,NA,NA,NA,"NITRIC ACID, SULFONITRIC ACIDS"
"1224","2812",NA,NA,NA,NA,"HALIDES AND HALIDE OXIDES OF NONMETALS"
"1225","2813",NA,NA,NA,NA,"SULFIDES OF NONMETALS; COMMERCIAL PHOSPHORUS TRISULFIDE"
"1226","2814",NA,NA,NA,NA,"AMMONIA, ANHYDROUS OR IN AQUEOUS SOLUTION"
